45.397845,4.329307,"Rue Thomas"
45.566963,4.062349,"Route de Saint Thomas"
45.691314,3.986693,"Impasse St Thomas"
45.584848,4.074727,"Route de Saint Thomas"
46.041447,4.047742,"Rue Thomas Edison"
46.055914,4.062635,"Rue Albert Thomas"
46.04218,4.07312,"Rue Albert Thomas"
45.789248,4.276252,"Le Thomas"
45.792639,4.275308,"Chemin le Thomas"
45.470339,4.51162,"Rue Thomas Dubouchet"
45.438579,4.436497,"Rue Thomas Edison"
45.432745,4.387808,"Place Albert Thomas"
45.413506,4.297822,"Rue Albert Thomas"
45.895572,3.790008,"Route du Col Saint Thomas"
45.411067,3.313431,"Rue Emilien et Marguerite Thomas"
45.410988,3.313525,"Pl Marguerite et Emilien Thomas"
45.407121,3.314855,"Rue Ambroise Thomas"
45.411038,3.313558,"Rue M et E Thomas"
47.481671,-1.748333,"Rue Thomas Edison"
47.298867,-1.508951,"Rue Thomas Edison"
47.123588,-1.420888,"Rue Saint-thomas"
47.089262,-1.553089,"Rue Thomas Edison"
47.210515,-1.731455,"Rue Albert Thomas"
47.635663,-1.836083,"Rue Jean-françois Thomas"
47.199292,-1.67093,"Rue Albert Thomas"
46.893287,-1.596568,"Rue Thomas Edison"
46.979101,-1.800198,"Rue Thomas Edison"
47.209622,-1.529899,"Rue Thomas Narcejac"
47.21751,-1.592641,"Avenue Saint Thomas"
47.232381,-1.550389,"Rue Thomas Maisonneuve"
47.229622,-1.554369,"Rue Félix Thomas"
47.233259,-1.5023,"Rue Thomas Russel Crampton"
47.261657,-1.574051,"Rue Eugène Thomas"
47.222423,-1.578087,"Boulevard Albert Thomas"
47.117743,-2.093555,"Rue Thomas Narcejac"
47.266717,-1.793227,"Saint Thomas"
47.525745,-1.231449,"Impasse du Bois Thomas"
47.525239,-1.230732,"Le Bois Thomas"
47.29409,-2.28834,"Rue Thomas Edison"
47.29042,-2.19642,"Rue Albert Thomas"
47.207019,-1.510141,"Rue Thomas Maisonneuve"
47.657934,-1.464534,"Le Clos Thomas"
46.97257,-1.433361,"Place Saint-thomas"
47.52679,-1.667789,"Place Chanoine Thomas"
48.117696,2.476664,"Rue Georges Thomas"
47.9275,2.138423,"Rue Abbe Thomas"
47.993002,2.721539,"Rue Thomas Barreau"
47.901942,1.916533,"Rue Aignan Thomas Desfriches"
47.836526,1.924883,"Rue Thomas Edison"
47.905062,1.984296,"Allée René Thomas Fauneau"
47.879157,1.869995,"Avenue Aignan Thomas Desfriches"
47.963543,1.887747,"Rue Thomas Edison"
47.991793,2.720737,"Rue Thomas Barreau"
44.609773,2.033402,"Rue Saint Thomas"
44.58346,1.803543,"Mas de Thomas Est"
44.206232,0.61389,"Rue Georges Thomas"
44.643794,0.657824,"Chemin de Thomas"
44.643266,0.656676,"Thomas"
44.457037,0.625591,"Thomas"
44.219235,0.379195,"Thomas"
44.485483,0.950274,"Avenue Albert Thomas"
44.357368,0.771586,"Saint Thomas"
44.005007,0.30942,"Thomas"
44.513388,0.147317,"Rue Thomas Edison"
44.262987,0.041485,"Thomas"
44.387268,0.675541,"Route du Moulin de Thomas"
44.391091,0.664822,"Moulin de Thomas"
44.489731,0.80628,"Thomas"
44.436518,0.129192,"Rue Thomas Edison"
44.521941,3.483558,"Rue du Colonel Thomas"
47.464501,-0.519924,"Rue Albert Thomas"
47.422329,-0.609442,"Place de l'Abbé Thomas"
47.180691,-0.699039,"Rue Lucien Thomas"
47.263424,-0.824215,"Rue Jeanne Thomas"
47.676421,-0.227866,"Rue Bois Thomas"
47.531351,-0.625184,"Rue Thomas Edison"
47.130667,-0.152694,"Rue Saint Thomas"
47.269942,-1.019227,"Rue Saint Thomas"
47.30148,-1.114605,"Le Chene Thomas"
47.269905,-1.017813,"Saint Thomas"
47.112724,-0.988687,"Rue Thomas Edison"
47.077827,-0.945244,"Rue Thomas Edison"
49.670515,-1.263775,"Rue Saint Thomas Becket"
49.670617,-1.263851,"Rue St Thomas"
49.613346,-1.82379,"Rue Thomas Helye"
49.613773,-1.823775,"Rue Thomas Helye Biville"
49.635522,-1.62619,"Rue Thomas Henry"
49.654632,-1.684701,"Rue Albert Thomas (Équeurdreville-Hainneville)"
